id_bayar,nis_santri,nama_santri,tingkat,jurusan,kamar_asrama,tgl_bayar,kode_pos_biaya,nama_pos_biaya,nominal_tagihan,nominal_dibayar,status_bayar,metode_bayar,nama_wali,kategori_beasiswa
BYR-PSN-20252171,NIS-23647,Ali Nugroho,Persiapan,MAT,Gedung Abu Bakar Ash-Shiddiq Kamar 204,2025-04-24 07:37:00,EKSKUL,Ekstrakurikuler Robotik & Panahan,150000,75000,Lunas (Potongan 50%),Transfer Bank Muamalat,H. Taufiq Wijaya,Beasiswa Prestasi 50%
BYR-PSN-20252172,NIS-24343,Fikri Santoso,SMK,DKV,Gedung Umar bin Khattab Kamar 236,2025-01-22 14:17:00,EKSKUL,Ekstrakurikuler Robotik & Panahan,150000,0,Lunas Beasiswa Penuh,Virtual Account BSI,H. Fikri Saputra,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20252173,NIS-23822,Rafi Kusuma,Persiapan,MAT,Gedung Umar bin Khattab Kamar 255,2025-03-12 20:23:00,EKSKUL,Ekstrakurikuler Robotik & Panahan,150000,112500,Lunas (Potongan 25%),QRIS Pendidikan,H. Ahmad Utami,Keringanan Khusus 25%
BYR-PSN-20252174,NIS-24697,Fikri Santoso,Persiapan,MAT,Gedung Abu Bakar Ash-Shiddiq Kamar 215,2025-08-13 08:57:00,SARPRAS,Pengembangan Sarana Lab Komputer & Server,850000,850000,Lunas,Transfer Bank Muamalat,H. Ahmad Hidayat,Reguler (Mandiri)
BYR-PSN-20252175,NIS-25325,Ilham Saputra,Persiapan,MAT,Gedung Ali bin Abi Thalib Kamar 252,2025-07-30 19:08:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,2750000,Lunas,QRIS Pendidikan,H. Hasan Hidayat,Reguler (Mandiri)
BYR-PSN-20252176,NIS-23706,Fikri Saputra,SMK,DKV,Gedung Thalhah bin Ubaidillah Kamar 158,2025-10-29 10:10:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,1250000,Lunas,Transfer Bank Muamalat,H. Taufiq Firmansyah,Reguler (Mandiri)
BYR-PSN-20252177,NIS-24818,Muhammad Wijaya,SMK,TKJ,Gedung Abu Bakar Ash-Shiddiq Kamar 143,2025-01-06 14:07:00,LAUNDRY,Jasa Laundry Seragam Santri,200000,100000,Tunggakan Sebagian,Virtual Account Bank Syariah,H. Rafi Utami,Reguler (Mandiri)
BYR-PSN-20252178,NIS-25195,Taufiq Santoso,SMK,DKV,Gedung Thalhah bin Ubaidillah Kamar 187,2025-06-19 21:42:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,1500000,Lunas,Virtual Account BSI,H. Ilham Kusuma,Reguler (Mandiri)
BYR-PSN-20252179,NIS-25788,Hasan Maulana,SMK,DKV,Gedung Thalhah bin Ubaidillah Kamar 142,2025-06-25 17:38:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,0,Lunas Beasiswa Penuh,Transfer Bank Muamalat,H. Hasan Nugroho,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20252180,NIS-25762,Ahmad Nugroho,SMK,RPL,Gedung Thalhah bin Ubaidillah Kamar 132,2025-11-21 21:52:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,2062500,Lunas (Potongan 25%),Virtual Account BSI,H. Zaid Hidayat,Keringanan Khusus 25%
BYR-PSN-20252181,NIS-25713,Rafi Maulana,SMP,SMP-IT,Gedung Thalhah bin Ubaidillah Kamar 182,2025-02-15 20:13:00,EKSKUL,Ekstrakurikuler Robotik & Panahan,150000,150000,Lunas,Virtual Account Bank Syariah,H. Rafi Lestari,Reguler (Mandiri)
BYR-PSN-20252182,NIS-24167,Zaid Wijaya,SMK,DKV,Gedung Ali bin Abi Thalib Kamar 226,2025-11-27 07:25:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,25000,Lunas (Potongan 50%),Tunai Bendahara,H. Taufiq Pratama,Beasiswa Prestasi 50%
BYR-PSN-20252183,NIS-24331,Ahmad Hidayat,SMP,SMP-IT,Gedung Ali bin Abi Thalib Kamar 126,2025-06-12 16:56:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,50000,Lunas,QRIS Pendidikan,H. Zaid Hakim,Reguler (Mandiri)
BYR-PSN-20252184,NIS-25719,Rizky Hakim,SMP,SMP-IT,Gedung Thalhah bin Ubaidillah Kamar 120,2025-11-03 08:17:00,EKSKUL,Ekstrakurikuler Robotik & Panahan,150000,75000,Lunas (Potongan 50%),Virtual Account BSI,H. Danang Santoso,Beasiswa Prestasi 50%
BYR-PSN-20252185,NIS-24722,Rafi Lestari,SMK,RPL,Gedung Ali bin Abi Thalib Kamar 148,2025-04-03 11:01:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,1250000,Lunas,Virtual Account BSI,H. Muhammad Suryono,Reguler (Mandiri)
BYR-PSN-20252186,NIS-25375,Umar Hakim,SMK,DKV,Gedung Utsman bin Affan Kamar 156,2025-08-03 10:41:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,1250000,Lunas,Tunai Bendahara,H. Ali Hakim,Reguler (Mandiri)
BYR-PSN-20252187,NIS-23962,Taufiq Hakim,SMK,RPL,Gedung Thalhah bin Ubaidillah Kamar 242,2025-06-21 12:51:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,2750000,Lunas,Transfer Bank Muamalat,H. Muhammad Wijaya,Reguler (Mandiri)
BYR-PSN-20252188,NIS-23491,Fikri Nugroho,SMK,TKJ,Gedung Utsman bin Affan Kamar 147,2025-09-19 08:27:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,0,Lunas Beasiswa Penuh,Transfer Bank Muamalat,H. Fikri Saputra,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20252189,NIS-24269,Umar Ramadhan,SMP,SMP-IT,Gedung Umar bin Khattab Kamar 266,2025-05-01 20:57:00,LAUNDRY,Jasa Laundry Seragam Santri,200000,200000,Lunas,Virtual Account BSI,H. Harun Pratama,Reguler (Mandiri)
BYR-PSN-20252190,NIS-24986,Rafi Wijaya,Persiapan,MAT,Gedung Ali bin Abi Thalib Kamar 287,2025-01-02 20:18:00,SARPRAS,Pengembangan Sarana Lab Komputer & Server,850000,425000,Lunas (Potongan 50%),Virtual Account BSI,H. Ibrahim Ramadhan,Beasiswa Prestasi 50%
BYR-PSN-20252191,NIS-25589,Fikri Lestari,Persiapan,MAT,Gedung Utsman bin Affan Kamar 266,2025-01-13 13:28:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,1375000,Lunas (Potongan 50%),Virtual Account BSI,H. Fikri Pratama,Beasiswa Prestasi 50%
BYR-PSN-20252192,NIS-24485,Umar Nugroho,Persiapan,MAT,Gedung Utsman bin Affan Kamar 219,2025-07-24 16:29:00,EKSKUL,Ekstrakurikuler Robotik & Panahan,150000,75000,Lunas (Potongan 50%),Virtual Account BSI,H. Ilham Wijaya,Beasiswa Prestasi 50%
BYR-PSN-20252193,NIS-24507,Harun Saputra,SMK,TKJ,Gedung Abu Bakar Ash-Shiddiq Kamar 193,2025-06-11 19:20:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,625000,Lunas (Potongan 50%),Transfer Bank Muamalat,H. Rafi Saputra,Beasiswa Prestasi 50%
BYR-PSN-20252194,NIS-23527,Ali Lestari,SMP,SMP-IT,Gedung Utsman bin Affan Kamar 206,2025-12-13 13:30:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,1375000,Lunas (Potongan 50%),Tunai Bendahara,H. Ibrahim Wijaya,Beasiswa Prestasi 50%
BYR-PSN-20252195,NIS-23876,Hasan Suryono,SMK,RPL,Gedung Abu Bakar Ash-Shiddiq Kamar 175,2025-08-04 11:42:00,SARPRAS,Pengembangan Sarana Lab Komputer & Server,850000,850000,Lunas,Virtual Account Bank Syariah,H. Harun Lestari,Reguler (Mandiri)
BYR-PSN-20252196,NIS-25928,Ilham Utami,SMP,SMP-IT,Gedung Thalhah bin Ubaidillah Kamar 292,2025-07-03 07:19:00,LAUNDRY,Jasa Laundry Seragam Santri,200000,200000,Lunas,Tunai Bendahara,H. Fikri Kusuma,Reguler (Mandiri)
BYR-PSN-20252197,NIS-23686,Ahmad Kusuma,SMP,SMP-IT,Gedung Utsman bin Affan Kamar 102,2025-04-28 12:43:00,SARPRAS,Pengembangan Sarana Lab Komputer & Server,850000,850000,Lunas,Transfer Bank Muamalat,H. Umar Kusuma,Reguler (Mandiri)
BYR-PSN-20252198,NIS-24078,Umar Suryono,SMP,SMP-IT,Gedung Thalhah bin Ubaidillah Kamar 123,2025-11-24 21:39:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,2750000,Lunas,Tunai Bendahara,H. Ali Santoso,Reguler (Mandiri)
BYR-PSN-20252199,NIS-23325,Umar Utami,SMP,SMP-IT,Gedung Ali bin Abi Thalib Kamar 259,2025-12-23 21:59:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,0,Lunas Beasiswa Penuh,Transfer Bank Muamalat,H. Zaid Ramadhan,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20252200,NIS-24062,Rafi Pratama,SMK,TKJ,Gedung Umar bin Khattab Kamar 246,2025-06-02 07:22:00,EKSKUL,Ekstrakurikuler Robotik & Panahan,150000,75000,Lunas (Potongan 50%),Virtual Account Bank Syariah,H. Umar Santoso,Beasiswa Prestasi 50%
BYR-PSN-20252201,NIS-24927,Ahmad Hidayat,Persiapan,MAT,Gedung Thalhah bin Ubaidillah Kamar 261,2025-12-11 08:53:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,750000,Tunggakan Sebagian,Tunai Bendahara,H. Ali Wijaya,Reguler (Mandiri)
BYR-PSN-20252202,NIS-25865,Rafi Hakim,SMK,DKV,Gedung Abu Bakar Ash-Shiddiq Kamar 198,2025-05-06 15:09:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,750000,Lunas (Potongan 50%),Tunai Bendahara,H. Ahmad Utami,Beasiswa Prestasi 50%
BYR-PSN-20252203,NIS-23739,Ahmad Hakim,SMK,TKJ,Gedung Utsman bin Affan Kamar 182,2025-08-20 14:42:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,2750000,Lunas,Virtual Account BSI,H. Ali Hakim,Reguler (Mandiri)
BYR-PSN-20252204,NIS-25311,Muhammad Santoso,SMP,SMP-IT,Gedung Utsman bin Affan Kamar 124,2025-09-18 18:54:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,2062500,Lunas (Potongan 25%),Transfer Bank Muamalat,H. Ali Wijaya,Keringanan Khusus 25%
BYR-PSN-20252205,NIS-24515,Taufiq Pratama,SMK,DKV,Gedung Utsman bin Affan Kamar 177,2025-09-19 18:49:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,937500,Lunas (Potongan 25%),Virtual Account Bank Syariah,H. Ibrahim Saputra,Keringanan Khusus 25%
BYR-PSN-20252206,NIS-24363,Harun Suryono,SMK,DKV,Gedung Thalhah bin Ubaidillah Kamar 190,2025-08-08 13:11:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,0,Lunas Beasiswa Penuh,Tunai Bendahara,H. Harun Ramadhan,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20252207,NIS-25615,Rizky Firmansyah,SMK,TKJ,Gedung Abu Bakar Ash-Shiddiq Kamar 121,2025-12-27 16:30:00,LAUNDRY,Jasa Laundry Seragam Santri,200000,200000,Lunas,Virtual Account BSI,H. Muhammad Lestari,Reguler (Mandiri)
BYR-PSN-20252208,NIS-25790,Ilham Pratama,SMK,RPL,Gedung Thalhah bin Ubaidillah Kamar 162,2025-10-28 19:57:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,2750000,Lunas,Transfer Bank Muamalat,H. Hasan Hidayat,Reguler (Mandiri)
BYR-PSN-20252209,NIS-23394,Muhammad Pratama,Persiapan,MAT,Gedung Utsman bin Affan Kamar 130,2025-09-27 08:09:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,1375000,Lunas (Potongan 50%),Virtual Account Bank Syariah,H. Harun Saputra,Beasiswa Prestasi 50%
BYR-PSN-20252210,NIS-23533,Taufiq Suryono,SMK,RPL,Gedung Thalhah bin Ubaidillah Kamar 160,2025-12-05 17:52:00,EKSKUL,Ekstrakurikuler Robotik & Panahan,150000,112500,Lunas (Potongan 25%),Transfer Bank Muamalat,H. Umar Utami,Keringanan Khusus 25%
BYR-PSN-20252211,NIS-25412,Ilham Utami,SMK,DKV,Gedung Abu Bakar Ash-Shiddiq Kamar 185,2025-06-01 11:35:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,1375000,Lunas (Potongan 50%),QRIS Pendidikan,H. Rizky Kusuma,Beasiswa Prestasi 50%
BYR-PSN-20252212,NIS-24221,Taufiq Utami,SMK,RPL,Gedung Thalhah bin Ubaidillah Kamar 257,2025-11-30 08:30:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,0,Lunas Beasiswa Penuh,Virtual Account Bank Syariah,H. Ibrahim Firmansyah,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20252213,NIS-25628,Rizky Pratama,Persiapan,MAT,Gedung Abu Bakar Ash-Shiddiq Kamar 209,2025-05-01 18:50:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,1500000,Lunas,Virtual Account Bank Syariah,H. Ilham Pratama,Reguler (Mandiri)
BYR-PSN-20252214,NIS-24388,Danang Maulana,SMK,TKJ,Gedung Abu Bakar Ash-Shiddiq Kamar 256,2025-10-11 08:18:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,0,Lunas Beasiswa Penuh,Virtual Account Bank Syariah,H. Muhammad Firmansyah,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20252215,NIS-25097,Ali Santoso,SMK,DKV,Gedung Ali bin Abi Thalib Kamar 214,2025-03-25 12:29:00,LAUNDRY,Jasa Laundry Seragam Santri,200000,100000,Lunas (Potongan 50%),QRIS Pendidikan,H. Taufiq Maulana,Beasiswa Prestasi 50%
BYR-PSN-20252216,NIS-24503,Ibrahim Pratama,Persiapan,MAT,Gedung Umar bin Khattab Kamar 186,2025-06-09 07:07:00,SARPRAS,Pengembangan Sarana Lab Komputer & Server,850000,850000,Lunas,Transfer Bank Muamalat,H. Umar Maulana,Reguler (Mandiri)
BYR-PSN-20252217,NIS-23594,Danang Suryono,SMK,RPL,Gedung Abu Bakar Ash-Shiddiq Kamar 106,2025-01-26 21:45:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,1250000,Lunas,QRIS Pendidikan,H. Rizky Wijaya,Reguler (Mandiri)
BYR-PSN-20252218,NIS-24683,Hasan Wijaya,SMK,DKV,Gedung Ali bin Abi Thalib Kamar 270,2025-04-27 14:58:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,750000,Tunggakan Sebagian,Transfer Bank Muamalat,H. Rizky Hidayat,Reguler (Mandiri)
BYR-PSN-20252219,NIS-25871,Rizky Nugroho,SMP,SMP-IT,Gedung Ali bin Abi Thalib Kamar 206,2025-09-02 19:46:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,1250000,Lunas,Virtual Account Bank Syariah,H. Ahmad Lestari,Reguler (Mandiri)
BYR-PSN-20252220,NIS-24210,Taufiq Firmansyah,Persiapan,MAT,Gedung Ali bin Abi Thalib Kamar 280,2025-08-22 14:10:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,625000,Lunas (Potongan 50%),QRIS Pendidikan,H. Farhan Maulana,Beasiswa Prestasi 50%
BYR-PSN-20252221,NIS-23670,Farhan Maulana,SMK,DKV,Gedung Utsman bin Affan Kamar 306,2025-12-05 12:46:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,2750000,Lunas,Transfer Bank Muamalat,H. Danang Hidayat,Reguler (Mandiri)
BYR-PSN-20252222,NIS-24833,Ilham Ramadhan,SMK,TKJ,Gedung Abu Bakar Ash-Shiddiq Kamar 101,2025-09-15 15:05:00,EKSKUL,Ekstrakurikuler Robotik & Panahan,150000,150000,Lunas,QRIS Pendidikan,H. Taufiq Kusuma,Reguler (Mandiri)
BYR-PSN-20252223,NIS-24880,Taufiq Firmansyah,SMK,DKV,Gedung Umar bin Khattab Kamar 127,2025-12-05 09:07:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,25000,Tunggakan Sebagian,QRIS Pendidikan,H. Danang Pratama,Reguler (Mandiri)
BYR-PSN-20252224,NIS-24242,Taufiq Nugroho,SMP,SMP-IT,Gedung Thalhah bin Ubaidillah Kamar 216,2025-01-21 15:36:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,1500000,Lunas,Tunai Bendahara,H. Rafi Maulana,Reguler (Mandiri)
BYR-PSN-20252225,NIS-24759,Ahmad Santoso,SMK,DKV,Gedung Thalhah bin Ubaidillah Kamar 220,2025-08-18 07:11:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,2750000,Lunas,Tunai Bendahara,H. Ibrahim Saputra,Reguler (Mandiri)
BYR-PSN-20252226,NIS-25046,Zaid Maulana,SMP,SMP-IT,Gedung Utsman bin Affan Kamar 255,2025-07-02 09:56:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,37500,Lunas (Potongan 25%),Virtual Account Bank Syariah,H. Harun Nugroho,Keringanan Khusus 25%
BYR-PSN-20252227,NIS-24026,Rafi Hakim,SMK,TKJ,Gedung Ali bin Abi Thalib Kamar 246,2025-10-01 13:56:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,0,Lunas Beasiswa Penuh,Virtual Account BSI,H. Hasan Firmansyah,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20252228,NIS-23958,Muhammad Kusuma,Persiapan,MAT,Gedung Utsman bin Affan Kamar 133,2025-09-02 19:24:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,0,Lunas Beasiswa Penuh,Virtual Account Bank Syariah,H. Rizky Pratama,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20252229,NIS-25055,Hasan Firmansyah,Persiapan,MAT,Gedung Umar bin Khattab Kamar 231,2025-10-24 18:17:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,50000,Lunas,QRIS Pendidikan,H. Fikri Hidayat,Reguler (Mandiri)
BYR-PSN-20252230,NIS-25189,Ibrahim Ramadhan,SMK,DKV,Gedung Utsman bin Affan Kamar 186,2025-10-01 10:05:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,0,Lunas Beasiswa Penuh,QRIS Pendidikan,H. Farhan Santoso,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20252231,NIS-25044,Taufiq Firmansyah,SMK,TKJ,Gedung Abu Bakar Ash-Shiddiq Kamar 303,2025-11-23 10:53:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,2750000,Lunas,QRIS Pendidikan,H. Zaid Suryono,Reguler (Mandiri)
BYR-PSN-20252232,NIS-24981,Ali Lestari,SMK,TKJ,Gedung Umar bin Khattab Kamar 156,2025-11-21 15:45:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,0,Lunas Beasiswa Penuh,Virtual Account BSI,H. Ahmad Nugroho,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20252233,NIS-25234,Ali Pratama,SMK,DKV,Gedung Umar bin Khattab Kamar 254,2025-07-30 14:59:00,LAUNDRY,Jasa Laundry Seragam Santri,200000,200000,Lunas,Virtual Account BSI,H. Muhammad Santoso,Reguler (Mandiri)
BYR-PSN-20252234,NIS-25565,Harun Pratama,SMK,RPL,Gedung Thalhah bin Ubaidillah Kamar 247,2025-04-15 14:15:00,LAUNDRY,Jasa Laundry Seragam Santri,200000,100000,Lunas (Potongan 50%),Virtual Account BSI,H. Fikri Saputra,Beasiswa Prestasi 50%
BYR-PSN-20252235,NIS-25626,Ali Maulana,SMK,DKV,Gedung Umar bin Khattab Kamar 253,2025-01-04 18:16:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,50000,Lunas,Tunai Bendahara,H. Ibrahim Kusuma,Reguler (Mandiri)
BYR-PSN-20252236,NIS-25937,Danang Hakim,SMP,SMP-IT,Gedung Ali bin Abi Thalib Kamar 290,2025-09-15 13:25:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,50000,Lunas,Virtual Account BSI,H. Ibrahim Wijaya,Reguler (Mandiri)
BYR-PSN-20252237,NIS-25251,Ilham Nugroho,SMK,TKJ,Gedung Ali bin Abi Thalib Kamar 189,2025-08-09 20:51:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,1375000,Lunas (Potongan 50%),Virtual Account BSI,H. Ilham Nugroho,Beasiswa Prestasi 50%
BYR-PSN-20252238,NIS-23670,Ahmad Wijaya,SMK,RPL,Gedung Abu Bakar Ash-Shiddiq Kamar 305,2025-12-19 15:21:00,LAUNDRY,Jasa Laundry Seragam Santri,200000,200000,Lunas,QRIS Pendidikan,H. Umar Kusuma,Reguler (Mandiri)
BYR-PSN-20252239,NIS-23785,Rafi Hakim,Persiapan,MAT,Gedung Abu Bakar Ash-Shiddiq Kamar 245,2025-08-22 18:05:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,50000,Lunas,Tunai Bendahara,H. Danang Saputra,Reguler (Mandiri)
BYR-PSN-20252240,NIS-24368,Umar Maulana,SMK,RPL,Gedung Umar bin Khattab Kamar 189,2025-02-14 13:18:00,EKSKUL,Ekstrakurikuler Robotik & Panahan,150000,150000,Lunas,Virtual Account Bank Syariah,H. Ali Pratama,Reguler (Mandiri)
BYR-PSN-20252241,NIS-24306,Ali Santoso,SMK,TKJ,Gedung Abu Bakar Ash-Shiddiq Kamar 257,2025-10-31 07:57:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,2750000,Lunas,Virtual Account BSI,H. Ali Firmansyah,Reguler (Mandiri)
BYR-PSN-20252242,NIS-24088,Danang Pratama,SMK,RPL,Gedung Abu Bakar Ash-Shiddiq Kamar 245,2025-09-01 17:59:00,EKSKUL,Ekstrakurikuler Robotik & Panahan,150000,0,Lunas Beasiswa Penuh,Transfer Bank Muamalat,H. Fikri Lestari,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20252243,NIS-24439,Fikri Suryono,SMK,DKV,Gedung Ali bin Abi Thalib Kamar 307,2025-01-06 18:20:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,1125000,Lunas (Potongan 25%),Tunai Bendahara,H. Harun Hakim,Keringanan Khusus 25%
BYR-PSN-20252244,NIS-23338,Rizky Santoso,SMK,TKJ,Gedung Utsman bin Affan Kamar 259,2025-08-17 07:24:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,1500000,Lunas,Tunai Bendahara,H. Ali Kusuma,Reguler (Mandiri)
BYR-PSN-20252245,NIS-25997,Fikri Wijaya,SMK,RPL,Gedung Thalhah bin Ubaidillah Kamar 220,2025-12-17 14:52:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,1250000,Lunas,Tunai Bendahara,H. Ibrahim Suryono,Reguler (Mandiri)
BYR-PSN-20252246,NIS-25122,Harun Suryono,SMK,TKJ,Gedung Umar bin Khattab Kamar 263,2025-05-12 11:52:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,50000,Lunas,Transfer Bank Muamalat,H. Ali Saputra,Reguler (Mandiri)
BYR-PSN-20252247,NIS-25670,Muhammad Firmansyah,Persiapan,MAT,Gedung Umar bin Khattab Kamar 203,2025-09-12 08:08:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,1250000,Lunas,QRIS Pendidikan,H. Danang Maulana,Reguler (Mandiri)
BYR-PSN-20252248,NIS-23684,Zaid Santoso,SMK,RPL,Gedung Utsman bin Affan Kamar 127,2025-03-17 07:56:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,1500000,Lunas,Transfer Bank Muamalat,H. Muhammad Hidayat,Reguler (Mandiri)
BYR-PSN-20252249,NIS-25355,Zaid Ramadhan,Persiapan,MAT,Gedung Utsman bin Affan Kamar 284,2025-05-15 11:18:00,LAUNDRY,Jasa Laundry Seragam Santri,200000,200000,Lunas,Tunai Bendahara,H. Rizky Lestari,Reguler (Mandiri)
BYR-PSN-20252250,NIS-24695,Umar Maulana,SMK,RPL,Gedung Abu Bakar Ash-Shiddiq Kamar 146,2025-05-16 15:02:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,0,Lunas Beasiswa Penuh,Tunai Bendahara,H. Zaid Hakim,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20252251,NIS-25465,Ilham Maulana,SMK,DKV,Gedung Ali bin Abi Thalib Kamar 274,2025-05-07 12:46:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,750000,Lunas (Potongan 50%),Virtual Account BSI,H. Rafi Saputra,Beasiswa Prestasi 50%
BYR-PSN-20252252,NIS-23623,Ali Hidayat,SMK,TKJ,Gedung Abu Bakar Ash-Shiddiq Kamar 274,2025-04-30 12:51:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,50000,Lunas,Virtual Account Bank Syariah,H. Hasan Firmansyah,Reguler (Mandiri)
BYR-PSN-20252253,NIS-23968,Ilham Wijaya,SMP,SMP-IT,Gedung Abu Bakar Ash-Shiddiq Kamar 272,2025-04-03 20:59:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,50000,Lunas,Virtual Account BSI,H. Harun Santoso,Reguler (Mandiri)
BYR-PSN-20252254,NIS-24354,Ilham Wijaya,SMK,RPL,Gedung Utsman bin Affan Kamar 304,2025-02-09 07:03:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,1250000,Lunas,QRIS Pendidikan,H. Hasan Suryono,Reguler (Mandiri)
BYR-PSN-20252255,NIS-25399,Rizky Ramadhan,SMK,RPL,Gedung Ali bin Abi Thalib Kamar 230,2025-05-16 20:59:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,2750000,Lunas,Tunai Bendahara,H. Ali Kusuma,Reguler (Mandiri)
BYR-PSN-20252256,NIS-23297,Umar Wijaya,SMP,SMP-IT,Gedung Umar bin Khattab Kamar 185,2025-08-25 21:30:00,SARPRAS,Pengembangan Sarana Lab Komputer & Server,850000,425000,Tunggakan Sebagian,Virtual Account BSI,H. Fikri Wijaya,Reguler (Mandiri)
BYR-PSN-20252257,NIS-25118,Umar Firmansyah,SMK,TKJ,Gedung Abu Bakar Ash-Shiddiq Kamar 253,2025-05-09 19:12:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,2750000,Lunas,Virtual Account Bank Syariah,H. Hasan Pratama,Reguler (Mandiri)
BYR-PSN-20252258,NIS-24459,Harun Santoso,SMK,DKV,Gedung Ali bin Abi Thalib Kamar 106,2025-08-20 10:48:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,1125000,Lunas (Potongan 25%),QRIS Pendidikan,H. Rafi Nugroho,Keringanan Khusus 25%
BYR-PSN-20252259,NIS-24009,Rafi Kusuma,SMK,DKV,Gedung Thalhah bin Ubaidillah Kamar 230,2025-03-20 20:39:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,1250000,Lunas,Virtual Account Bank Syariah,H. Muhammad Hidayat,Reguler (Mandiri)
